%ITP 110, profile 584: year day longitude(E+) latitude(N+) ndepths
2019  190.25141  -142.0243  73.8310  372 0
%year day pressure(dbar) temperature(C) salinity oxygen(umol/kg)
2019  190.25180   18   -0.6490   27.6013  348.1946
2019  190.25187   20   -0.6908   27.6690  349.0879
2019  190.25195   22   -0.7188   27.7175  349.9650
2019  190.25203   24   -0.7307   27.7890  350.4823
2019  190.25213   26   -0.8605   27.8601  351.8195
2019  190.25223   28   -0.9436   27.9182  353.1283
2019  190.25231   30   -0.8923   27.9484  354.0389
2019  190.25240   32   -0.9308   27.9938  355.4429
2019  190.25248   34   -0.9309   28.0272  356.5459
2019  190.25256   36   -0.9532   28.0413  357.6706
2019  190.25266   38   -0.9956   28.0547  358.7937
2019  190.25276   40   -1.0731   28.0687  359.9122
2019  190.25284   42   -1.1547   28.0831  360.7999
2019  190.25292   44   -1.2049   28.0930  361.6791
2019  190.25301   46   -1.2070   28.1008  362.1358
2019  190.25309   48   -1.2126   28.1168  362.2957
2019  190.25319   50   -1.0886   28.1480  361.6091
2019  190.25328   52   -1.0661   28.2044  360.8107
2019  190.25337   54   -1.0398   28.2745  359.9608
2019  190.25345   56   -1.0146   28.3876  359.2016
2019  190.25353   58   -0.9873   28.5240  359.0848
2019  190.25362   60   -0.9914   28.6152  358.6166
2019  190.25372   62   -0.8514   28.8215  356.8589
2019  190.25381   64   -0.6758   29.0253  355.9832
2019  190.25390   66   -0.5504   29.1822  355.9282
2019  190.25398   68   -0.3783   29.4049  355.6036
2019  190.25406   70   -0.2849   29.6287  355.5444
2019  190.25416   72   -0.2281   29.7699  355.4207
2019  190.25426   74   -0.1588   29.9034  355.0233
2019  190.25434   76   -0.0211   30.1651  353.7150
2019  190.25443   78    0.0075   30.3399  352.6889
2019  190.25451   80    0.1838   30.5179  350.2820
2019  190.25460   82    0.1965   30.6290  347.6978
2019  190.25470   84    0.0193   30.8014  344.8214
2019  190.25478   86   -0.0092   30.9143  342.0200
2019  190.25487   88   -0.0185   30.9778  339.0018
2019  190.25497   90   -0.0585   31.0569  336.0345
2019  190.25506   92   -0.0933   31.1410  332.6776
2019  190.25515   94   -0.0883   31.2001  328.9575
2019  190.25523   96   -0.1104   31.2577  325.1097
2019  190.25531   98   -0.1273   31.3244  321.4609
2019  190.25541  100   -0.1071   31.3814  317.7283
2019  190.25551  102   -0.0941   31.4427  314.3928
2019  190.25559  104   -0.1004   31.4907  311.5519
2019  190.25568  106   -0.1492   31.5258  309.2420
2019  190.25576  108   -0.1651   31.5582  307.3912
2019  190.25585  110   -0.1582   31.6066  305.6264
2019  190.25595  112   -0.1543   31.6387  303.8392
2019  190.25603  114   -0.2029   31.6758  302.1883
2019  190.25612  116   -0.2298   31.7028  300.9123
2019  190.25622  118   -0.2597   31.7278  299.9729
2019  190.25631  120   -0.2999   31.7634  299.0949
2019  190.25640  122   -0.3202   31.7967  298.1737
2019  190.25648  124   -0.3895   31.8323  297.2735
2019  190.25658  126   -0.4510   31.8613  296.3078
2019  190.25667  128   -0.5260   31.8865  295.4413
2019  190.25676  130   -0.5983   31.9189  294.7196
2019  190.25684  132   -0.6816   31.9453  293.9071
2019  190.25693  134   -0.7360   31.9717  292.9290
2019  190.25702  136   -0.7995   32.0002  291.9647
2019  190.25712  138   -0.8233   32.0262  290.7514
2019  190.25720  140   -0.8782   32.0545  289.6143
2019  190.25728  142   -0.9312   32.0804  288.3454
2019  190.25738  144   -0.9769   32.1038  287.1282
2019  190.25748  146   -1.0242   32.1307  285.9301
2019  190.25756  148   -1.0490   32.1499  284.9272
2019  190.25765  150   -1.0775   32.1771  283.7863
2019  190.25774  152   -1.1008   32.2055  282.6567
2019  190.25784  154   -1.1225   32.2289  281.4422
2019  190.25792  156   -1.1339   32.2436  280.3062
2019  190.25801  158   -1.1414   32.2503  279.3621
2019  190.25810  160   -1.1628   32.2701  278.7005
2019  190.25820  162   -1.1819   32.2892  278.1156
2019  190.25828  164   -1.2041   32.3072  277.6669
2019  190.25837  166   -1.2211   32.3255  277.2669
2019  190.25847  168   -1.2331   32.3427  276.8157
2019  190.25856  170   -1.2404   32.3614  276.2485
2019  190.25865  172   -1.2457   32.3815  275.5519
2019  190.25874  174   -1.2625   32.4029  274.7233
2019  190.25884  176   -1.2758   32.4238  274.0544
2019  190.25892  178   -1.2891   32.4469  273.4761
2019  190.25901  180   -1.3015   32.4684  272.8010
2019  190.25910  182   -1.3142   32.4947  272.1849
2019  190.25920  184   -1.3258   32.5153  271.5265
2019  190.25929  186   -1.3337   32.5347  270.7333
2019  190.25937  188   -1.3432   32.5548  269.9965
2019  190.25946  190   -1.3527   32.5733  269.1972
2019  190.25956  192   -1.3642   32.5964  268.4114
2019  190.25965  194   -1.3773   32.6185  267.5765
