%ITP 110, profile 224: year day longitude(E+) latitude(N+) ndepths
2019   10.25141  -136.6570  74.9610  374 0
%year day pressure(dbar) temperature(C) salinity oxygen(umol/kg)
2019   10.25176   14   -1.5330   27.8991  359.2966
2019   10.25182   16   -1.5329   27.9202  359.2651
2019   10.25189   18   -1.5329   27.8977  359.3196
2019   10.25198   20   -1.5329   27.9065  359.3490
2019   10.25206   22   -1.5330   27.9093  359.3628
2019   10.25215   24   -1.5331   27.9161  359.3756
2019   10.25223   26   -1.5335   27.9178  359.3975
2019   10.25231   28   -1.5336   27.9352  359.3639
2019   10.25240   30   -1.5338   27.9246  359.3472
2019   10.25248   32   -1.5333   27.9227  359.3545
2019   10.25256   34   -1.5223   27.9371  359.2280
2019   10.25265   36   -1.4589   28.0817  358.3408
2019   10.25273   38   -1.3761   28.2755  356.9286
2019   10.25281   40   -1.2698   28.4397  355.4502
2019   10.25290   42   -1.1939   28.5704  354.5094
2019   10.25298   44   -1.0121   28.8951  352.8887
2019   10.25306   46   -0.8189   29.1197  352.2322
2019   10.25314   48   -0.7117   29.2752  352.8093
2019   10.25323   50   -0.5561   29.5388  352.6901
2019   10.25331   52   -0.4430   29.7437  352.8803
2019   10.25340   54   -0.2497   29.9593  351.8895
2019   10.25349   56   -0.0631   30.1703  350.7474
2019   10.25359   58    0.0069   30.2482  349.8248
2019   10.25367   60    0.0486   30.3679  348.6694
2019   10.25376   62    0.1002   30.5138  347.0544
2019   10.25384   64    0.1742   30.6410  344.8365
2019   10.25392   66    0.2058   30.7651  342.2419
2019   10.25401   68    0.2016   30.8567  338.8818
2019   10.25409   70    0.1904   30.9818  334.4636
2019   10.25417   72    0.1847   31.0566  329.5844
2019   10.25426   74    0.1850   31.1216  324.9011
2019   10.25434   76    0.1844   31.1725  320.6763
2019   10.25443   78    0.1910   31.2471  317.3094
2019   10.25451   80    0.2075   31.2786  314.3381
2019   10.25459   82    0.2574   31.3228  311.2323
2019   10.25467   84    0.2941   31.3965  308.2963
2019   10.25476   86    0.3161   31.4089  305.7424
2019   10.25484   88    0.3349   31.4712  303.5056
2019   10.25492   90    0.3226   31.5090  301.7093
2019   10.25501   92    0.2334   31.5375  300.4544
2019   10.25509   94    0.1607   31.5784  299.3938
2019   10.25519   96    0.1563   31.6143  298.3527
2019   10.25529   98    0.1469   31.6369  297.3943
2019   10.25537  100    0.1212   31.6344  296.5280
2019   10.25545  102    0.0838   31.6569  295.7197
2019   10.25554  104    0.0435   31.6739  295.0954
2019   10.25562  106   -0.0010   31.7104  294.5661
2019   10.25570  108   -0.0498   31.7173  294.1707
2019   10.25578  110   -0.1107   31.7433  293.5674
2019   10.25587  112   -0.1902   31.7744  292.8446
2019   10.25595  114   -0.2726   31.7980  292.0695
2019   10.25603  116   -0.3269   31.8277  291.1417
2019   10.25612  118   -0.4147   31.8401  290.3181
2019   10.25620  120   -0.4863   31.8852  289.4918
2019   10.25628  122   -0.5713   31.9195  288.8185
2019   10.25638  124   -0.6550   31.9389  287.7156
2019   10.25648  126   -0.7223   31.9644  286.2762
2019   10.25656  128   -0.7775   31.9781  284.8943
2019   10.25665  130   -0.8180   32.0145  283.4135
2019   10.25673  132   -0.8366   32.0230  281.8628
2019   10.25681  134   -0.8764   32.0378  280.5690
2019   10.25689  136   -0.9505   32.0716  279.4179
2019   10.25698  138   -0.9875   32.0970  277.9661
2019   10.25706  140   -1.0103   32.1371  276.5225
2019   10.25715  142   -1.0293   32.1482  275.2290
2019   10.25723  144   -1.0493   32.1797  274.3221
2019   10.25731  146   -1.0661   32.2008  273.6173
2019   10.25740  148   -1.0847   32.2241  272.7907
2019   10.25749  150   -1.1046   32.2434  271.9224
2019   10.25759  152   -1.1441   32.2751  270.9535
2019   10.25767  154   -1.1866   32.2996  270.0629
2019   10.25776  156   -1.2188   32.3108  269.2365
2019   10.25784  158   -1.2205   32.3385  268.6709
2019   10.25792  160   -1.2269   32.3561  267.9397
2019   10.25801  162   -1.2469   32.3845  266.7389
2019   10.25809  164   -1.2648   32.3967  265.5923
2019   10.25818  166   -1.2780   32.4193  264.5466
2019   10.25826  168   -1.2932   32.4387  263.2977
2019   10.25834  170   -1.3178   32.4591  262.0538
2019   10.25844  172   -1.3422   32.4842  261.3177
2019   10.25853  174   -1.3602   32.5043  260.9102
2019   10.25862  176   -1.3773   32.5275  260.8311
2019   10.25870  178   -1.3910   32.5452  260.8843
2019   10.25878  180   -1.4046   32.5612  260.9707
2019   10.25887  182   -1.4190   32.5905  260.8676
2019   10.25895  184   -1.4272   32.6100  260.5952
2019   10.25904  186   -1.4327   32.6231  260.2390
2019   10.25912  188   -1.4389   32.6501  259.8596
2019   10.25920  190   -1.4484   32.6714  259.5496
2019   10.25930  192   -1.4558   32.7050  259.0545
2019   10.25939  194   -1.4547   32.7286  258.6618
2019   10.25948  196   -1.4572   32.7608  258.3270
2019   10.25956  198   -1.4635   32.7752  258.0982
2019   10.25965  200   -1.4685   32.8035  257.8261
2019   10.25973  202   -1.4736   32.8263  257.4860
2019   10.25981  204   -1.4746   32.8467  257.1782
2019   10.25990  206   -1.4728   32.8700  256.8815
2019   10.25998  208   -1.4725   32.9102  256.5539
2019   10.26008  210   -1.4737   32.9320  256.3454
2019   10.26017  212   -1.4732   32.9551  256.1616
2019   10.26026  214   -1.4707   32.9793  256.0447
2019   10.26034  216   -1.4676   33.0030  255.9632
2019   10.26042  218   -1.4612   33.0335  255.7996
2019   10.26051  220   -1.4557   33.0572  255.8119
2019   10.26059  222   -1.4470   33.0711  255.8239
2019   10.26068  224   -1.4370   33.0966  255.7947
2019   10.26076  226   -1.4238   33.1547  255.6587
2019   10.26085  228   -1.4065   33.1788  255.5012
2019   10.26095  230   -1.3876   33.2135  255.2270
2019   10.26103  232   -1.3662   33.2312  254.8571
2019   10.26112  234   -1.3464   33.2711  254.3458
2019   10.26120  236   -1.3212   33.3211  253.6702
2019   10.26128  238   -1.2938   33.3595  252.8925
2019   10.26137  240   -1.2655   33.4020  252.0231
2019   10.26145  242   -1.2378   33.4356  251.1776
2019   10.26155  244   -1.2106   33.4727  250.3027
2019   10.26165  246   -1.1849   33.5103  249.4864
2019   10.26173  248   -1.1544   33.5457  248.7367
2019   10.26181  250   -1.1201   33.5973  248.0827
2019   10.26189  252   -1.0842   33.6284  247.3762
2019   10.26198  254   -1.0431   33.6833  246.7254
2019   10.26206  256   -1.0101   33.7299  246.2117
2019   10.26215  258   -0.9729   33.7756  245.8557
2019   10.26224  260   -0.9291   33.8136  245.7421
2019   10.26234  262   -0.8898   33.8503  245.8665
2019   10.26242  264   -0.8407   33.8784  246.1348
2019   10.26251  266   -0.8010   33.9208  246.6072
2019   10.26259  268   -0.7594   33.9506  247.3113
2019   10.26267  270   -0.7183   33.9691  248.0227
2019   10.26276  272   -0.6885   33.9960  248.5344
2019   10.26285  274   -0.6525   34.0197  249.1009
2019   10.26295  276   -0.6144   34.0404  249.6019
2019   10.26304  278   -0.5637   34.0686  249.9196
2019   10.26312  280   -0.5303   34.0822  250.2671
2019   10.26320  282   -0.4960   34.1051  250.5307
2019   10.26328  284   -0.4669   34.1257  250.8213
2019   10.26337  286   -0.4354   34.1370  250.9953
2019   10.26345  288   -0.4008   34.1590  251.1773
